bag_id,segment_id,min_x,max_x,min_y,max_y
174,21,682,696,149,166,
174,22,779,810,158,185,
174,23,818,834,188,222,
174,24,830,849,218,237,
174,25,478,543,228,245,
174,26,757,784,228,248,
174,27,553,587,231,247,
174,28,589,618,232,249,
174,29,714,754,234,249,
175,0,39,76,5,26,
175,1,177,216,5,68,
175,2,139,162,6,30,
175,3,258,279,6,21,
175,4,319,339,6,20,
175,5,771,807,6,26,
175,6,930,962,6,16,
175,7,997,1025,6,30,
175,8,1053,1079,6,27,
175,9,1132,1206,6,56,
175,10,1203,1238,6,30,
175,11,371,404,9,27,
175,12,535,548,9,28,
175,13,724,757,13,43,
175,14,967,983,17,33,
175,15,916,950,21,45,
175,16,664,682,22,45,
175,17,821,855,32,48,
175,18,83,117,51,82,
175,19,366,386,53,68,
175,20,732,751,54,69,
175,21,217,241,59,74,
175,22,405,425,60,87,
175,23,1112,1165,62,126,
175,24,329,353,67,84,
175,25,627,650,69,83,
175,26,994,1011,69,92,
175,27,803,832,70,87,
175,28,1181,1210,72,190,
175,29,482,501,73,86,
175,30,746,765,75,98,
175,31,184,221,79,132,
175,32,913,932,79,91,
175,33,230,273,90,118,
175,34,96,127,92,119,
175,35,642,667,99,119,
175,36,997,1013,102,138,
175,37,291,311,105,117,
175,38,779,790,105,129,
175,39,350,368,107,125,
175,40,922,940,107,146,
175,41,28,42,110,134,
175,42,65,82,113,134,
175,43,675,695,114,134,
175,44,715,744,115,133,
175,45,139,162,123,176,
175,46,384,432,125,174,
175,47,1121,1148,129,194,
175,48,643,660,131,167,
175,49,343,372,135,173,
175,50,1215,1230,135,154,
175,51,1068,1089,138,153,
175,52,314,330,140,156,
175,53,736,784,142,186,
175,54,996,1019,146,180,
175,55,15,47,147,170,
175,56,64,86,148,160,
175,57,185,201,153,192,
175,58,99,124,156,184,
175,59,1100,1116,159,186,
175,60,947,966,160,176,
175,61,789,808,162,178,
176,0,19,69,6,19,
176,1,109,135,6,24,
176,2,138,155,6,27,
176,3,166,184,6,20,
176,4,697,719,6,24,
176,5,1202,1228,6,17,
176,6,74,97,7,18,
176,7,328,346,7,33,
176,8,809,837,7,28,
176,9,921,940,7,20,
176,10,507,524,9,24,
176,11,1017,1039,9,29,
176,12,263,281,14,34,
176,13,865,884,16,30,
176,14,427,450,20,49,
176,15,1064,1083,34,50,
176,16,183,205,38,55,
176,17,1168,1191,40,70,
176,18,1215,1238,45,75,
176,19,1128,1151,46,78,
176,20,730,745,52,69,
176,21,682,718,53,88,
176,22,990,1012,53,72,
176,23,7,44,55,78,
176,24,271,314,55,86,
176,25,437,455,56,72,
176,26,585,599,59,84,
176,27,1026,1049,61,87,
176,28,867,919,80,123,
176,29,7,20,87,111,
176,30,248,268,93,107,
176,31,347,367,93,110,
176,32,94,110,94,111,
176,33,554,579,97,112,
176,34,977,995,98,111,
176,35,740,787,99,127,
176,36,820,873,101,150,
176,37,909,930,102,121,
176,38,246,305,106,154,
176,39,598,643,110,144,
176,40,321,342,112,134,
176,41,690,707,119,133,
176,42,649,666,121,136,
176,43,1064,1111,127,156,
176,44,35,48,129,152,
176,45,726,753,138,153,
176,46,1164,1190,140,167,
176,47,1220,1235,140,158,
176,48,673,714,141,158,
176,49,1140,1162,144,167,
176,50,763,786,148,170,
176,51,636,667,149,176,
177,0,400,420,5,23,
177,1,429,483,6,22,
177,2,1072,1096,6,29,
177,3,1126,1151,6,25,
177,4,553,593,7,43,
177,5,917,943,7,24,
177,6,1160,1194,7,21,
177,7,734,758,10,24,
177,8,352,383,31,183,
177,9,755,782,31,48,
177,10,54,89,47,114,
177,11,502,547,49,224,
177,12,210,239,58,168,
177,13,302,316,65,82,
177,14,33,51,66,80,
177,15,1150,1167,70,84,
177,16,973,1007,71,93,
177,17,1004,1052,92,130,
177,18,1199,1223,92,107,
177,19,1078,1118,95,127,
177,20,931,958,97,142,
177,21,764,793,101,123,
177,22,112,127,103,120,
177,23,897,921,104,120,
177,24,1140,1155,107,122,
177,25,566,591,111,130,
177,26,830,843,111,145,
177,27,53,74,118,191,
177,28,466,485,118,176,
177,29,156,173,122,191,
177,30,259,281,130,144,
177,31,7,21,140,163,
177,32,652,669,148,162,
177,33,308,322,155,173,
177,34,938,954,157,186,
178,0,224,259,20,33,
178,1,263,282,23,40,
178,2,420,436,26,43,
178,3,6,19,44,68,
178,4,638,767,45,213,
178,5,78,215,48,204,
178,6,843,983,49,248,
178,7,393,636,51,209,
178,8,775,820,55,109,
178,9,142,166,57,85,
178,10,198,370,66,194,
178,11,1047,1124,75,248,
178,12,237,257,138,155,
178,13,1000,1019,145,158,
178,14,712,729,155,171,
178,15,191,218,161,178,
178,16,212,236,182,199,
178,17,491,520,217,247,
178,18,669,701,220,248,
178,19,86,112,222,249,
179,0,1086,1108,7,21,
179,1,378,417,45,108,
179,2,1002,1048,51,82,
179,3,221,296,52,190,
179,4,585,609,52,67,
179,5,612,805,53,173,
179,6,1141,1216,57,86,
179,7,51,121,59,177,
179,8,849,889,59,132,
179,9,748,809,61,93,
179,10,145,218,64,134,
179,11,0,60,65,127,
179,12,917,982,65,127,
179,13,1060,1124,67,163,
179,14,308,357,69,130,
179,15,37,55,121,138,
179,16,519,539,134,148,
179,17,547,567,136,148,
179,18,137,156,148,165,
179,19,922,958,152,171,
179,20,559,602,157,178,
179,21,512,535,161,179,
180,0,222,241,6,19,
180,1,941,967,6,15,
180,2,742,754,26,49,
180,3,502,523,40,63,
180,4,143,160,62,78,
180,5,286,299,63,86,
180,6,834,888,65,117,
180,7,1164,1186,84,105,
180,8,578,646,85,124,
180,9,1042,1060,85,101,
180,10,500,527,88,146,
180,11,278,301,98,110,
180,12,769,797,99,118,
180,13,53,69,100,117,
180,14,1139,1163,101,126,
180,15,349,372,102,114,
180,16,994,1020,102,117,
180,17,381,406,105,140,
180,18,210,239,108,146,
180,19,738,754,108,124,
180,20,1218,1238,109,130,
180,21,904,921,114,134,
180,22,651,680,119,144,
180,23,309,322,123,145,
180,24,37,145,125,155,
180,25,412,455,125,161,
180,26,871,887,129,149,
180,27,1054,1073,130,152,
180,28,236,266,132,171,
180,29,1178,1201,132,151,
180,30,1101,1123,133,155,
180,31,10,23,136,164,
180,32,508,521,136,155,
180,33,836,866,138,157,
180,34,1154,1173,143,159,
180,35,769,791,148,177,
180,36,300,315,151,167,
180,37,714,732,153,172,
180,38,564,589,156,167,
180,39,977,1003,156,168,
180,40,157,172,160,179,
180,41,1083,1115,160,178,
180,42,35,83,224,248,
180,43,560,605,225,248,
180,44,1098,1130,225,243,
180,45,899,944,234,249,
181,0,516,553,5,26,
181,1,1197,1237,5,24,
181,2,28,49,6,28,
181,3,207,227,6,30,
181,4,317,341,6,18,
181,5,651,679,6,35,
181,6,1037,1059,7,20,
181,7,1097,1111,10,27,
181,8,427,464,12,37,
181,9,1077,1092,13,44,
181,10,595,610,15,34,
181,11,1123,1143,16,34,
181,12,73,94,18,30,
181,13,253,279,21,34,
181,14,1216,1231,21,38,
181,15,102,125,34,64,
181,16,413,429,37,54,
181,17,453,470,39,55,
181,18,304,340,41,92,
181,19,576,589,48,71,
181,20,1091,1109,54,70,
181,21,203,237,55,101,
181,22,711,728,55,69,
181,23,813,839,55,85,
181,24,1205,1223,61,77,
181,25,914,966,63,99,
181,26,86,108,66,94,
181,27,475,490,69,85,
181,28,707,724,76,94,
181,29,133,152,80,118,
181,30,39,75,81,96,
181,31,1044,1076,81,115,
181,32,1146,1192,83,101,
181,33,459,473,85,103,
181,34,572,591,89,107,
181,35,517,554,93,129,
181,36,1123,1139,95,111,
181,37,1,114,105,186,
181,38,1027,1040,105,123,
181,39,1141,1169,105,122,
181,40,1223,1237,106,129,
181,41,320,344,109,126,
181,42,202,222,110,131,
181,43,445,467,112,127,
181,44,750,773,113,129,
181,45,725,739,127,148,
181,46,1163,1184,128,142,
181,47,622,637,133,151,
181,48,743,760,133,154,
181,49,148,177,135,155,
181,50,572,633,136,197,
181,51,879,922,142,192,
181,52,1091,1109,142,165,
181,53,502,552,143,170,
181,54,644,675,149,176,
181,55,206,222,153,170,
181,56,716,747,159,178,
181,57,1171,1196,161,191,
181,58,1215,1230,170,188,
181,59,1177,1192,195,211,
182,0,111,147,5,24,
182,1,490,517,6,21,
182,2,675,703,6,25,
182,3,819,844,6,17,
182,4,161,183,7,33,
182,5,1168,1185,7,25,
182,6,616,631,10,27,
182,7,444,476,33,61,
182,8,554,578,48,67,
182,9,1121,1148,53,78,
182,10,646,667,67,79,
182,11,517,543,71,85,
182,12,192,216,82,94,
182,13,1215,1238,86,101,
182,14,979,1005,97,117,
182,15,248,278,98,129,
182,16,939,961,99,124,
182,17,123,143,100,118,
182,18,510,529,106,122,
182,19,862,900,108,127,
182,20,1093,1114,111,129,
182,21,717,733,112,127,
182,22,1029,1049,112,128,
182,23,83,116,113,143,
182,24,217,238,115,128,
182,25,541,554,115,147,
182,26,363,409,116,128,
182,27,1151,1167,121,144,
182,28,507,521,129,149,
182,29,436,452,131,155,
182,30,841,857,131,147,
182,31,466,490,132,147,
182,32,917,935,132,145,
182,33,316,332,138,169,
182,34,947,973,141,156,
182,35,498,524,151,166,
182,36,694,721,158,171,
183,0,891,909,6,28,
183,1,73,116,7,25,
183,2,1000,1023,7,21,
183,3,1145,1159,9,27,
183,4,408,427,10,29,
183,5,843,864,13,35,
183,6,191,209,14,31,
183,7,383,404,29,50,
183,8,950,981,29,53,
183,9,1148,1178,40,55,
183,10,159,176,42,56,
183,11,1062,1085,42,60,
183,12,96,152,49,112,
183,13,236,496,58,206,
183,14,662,709,58,96,
183,15,1209,1243,58,105,
183,16,916,1113,59,176,
183,17,5,78,60,111,
183,18,1120,1194,67,119,
183,19,843,906,68,122,
183,20,734,792,70,123,
183,21,178,205,73,110,
183,22,505,570,73,112,
183,23,614,656,75,116,
183,24,553,578,104,137,
183,25,669,695,113,125,
183,26,644,662,119,156,
183,27,502,550,125,169,
183,28,126,244,134,175,
183,29,575,596,136,159,
183,30,606,635,147,173,
183,31,1168,1189,225,237,
184,0,569,599,7,28,
184,1,55,76,9,26,
184,2,824,843,9,22,
184,3,459,477,29,53,
184,4,107,124,34,65,
184,5,801,825,39,52,
184,6,859,879,39,63,
184,7,174,194,40,53,
184,8,216,235,40,56,
184,9,237,252,45,65,
184,10,389,403,45,67,
184,11,1230,1240,48,72,
184,12,826,845,50,89,
184,13,22,39,51,65,
184,14,1095,1115,60,84,
184,15,621,648,63,82,
184,16,216,230,65,84,
184,17,942,961,90,112,
184,18,331,356,94,116,
184,19,525,564,94,126,
184,20,837,860,94,110,
184,21,1105,1120,94,125,
184,22,684,700,99,116,
184,23,735,768,99,111,
184,24,501,523,100,131,
184,25,877,898,100,117,
184,26,1181,1196,114,130,
184,27,90,107,118,142,
184,28,355,376,126,144,
184,29,318,332,127,144,
184,30,1044,1059,128,152,
184,31,1092,1111,130,144,
184,32,20,31,137,158,
184,33,337,351,138,162,
184,34,1213,1236,141,166,
184,35,662,688,157,176,
184,36,345,364,166,178,
184,37,750,768,173,186,
185,0,615,631,8,26,
185,1,588,605,9,37,
185,2,796,814,9,24,
185,3,368,388,42,65,
185,4,255,669,51,240,
185,5,713,1221,51,243,
185,6,110,189,67,232,
185,7,1215,1245,70,191,
185,8,0,97,77,227,
185,9,769,796,127,140,
185,10,798,814,166,184,
185,11,1110,1141,200,239,
185,12,1034,1104,212,245,
185,13,1203,1222,214,237,
185,14,1004,1023,233,248,
186,0,720,739,21,36,
186,1,332,353,65,118,
186,2,505,517,67,88,
186,3,432,461,72,105,
186,4,145,175,73,103,
186,5,567,591,78,99,
186,6,16,50,80,111,
186,7,737,753,82,120,
186,8,979,999,83,107,
186,9,786,814,84,104,
186,10,1164,1185,84,95,
186,11,667,684,86,109,
186,12,227,246,91,127,
186,13,506,541,93,129,
186,14,687,708,97,122,
186,15,1059,1122,97,132,
186,16,425,437,98,119,
186,17,193,217,99,112,
186,18,1126,1166,99,123,
186,19,1011,1028,101,117,
186,20,545,567,103,124,
186,21,858,881,106,134,
186,22,257,279,107,124,
186,23,87,114,108,124,
186,24,130,167,108,124,
186,25,906,923,109,124,
186,26,286,310,110,134,
186,27,954,969,116,133,
186,28,665,681,125,143,
186,29,460,478,127,158,
186,30,684,725,138,175,
186,31,1201,1219,139,156,
186,32,24,51,140,167,
186,33,240,271,141,172,
186,34,319,395,141,175,
186,35,191,213,146,166,
186,36,854,874,228,249,
186,37,991,1010,231,249,
186,38,1121,1145,232,249,
186,39,1045,1063,236,249,
187,0,582,602,6,19,
187,1,999,1018,8,22,
187,2,1151,1192,8,41,
187,3,501,519,17,34,
187,4,885,896,17,42,
187,5,267,299,72,96,
187,6,237,255,78,105,
187,7,1076,1091,83,99,
187,8,1212,1237,90,110,
187,9,1183,1210,91,111,
187,10,485,503,92,111,
187,11,354,374,95,107,
187,12,788,809,98,111,
187,13,692,708,103,129,
187,14,589,616,104,125,
187,15,467,482,108,125,
187,16,917,936,114,133,
187,17,251,274,117,132,
187,18,1048,1066,125,143,
187,19,825,877,127,155,
187,20,149,165,131,149,
187,21,1072,1149,138,174,
187,22,76,88,143,163,
187,23,1139,1179,157,193,
187,24,885,910,168,177,
188,0,578,600,6,26,
188,1,467,495,7,20,
188,2,318,345,8,18,
188,3,347,366,8,31,
188,4,552,568,10,25,
188,5,498,525,11,29,
188,6,34,51,21,38,
188,7,449,482,47,67,
188,8,34,52,55,68,
188,9,7,35,56,89,
188,10,95,123,58,77,
188,11,843,901,59,92,
188,12,360,375,66,81,
188,13,803,842,66,110,
188,14,93,151,67,118,
188,15,1089,1132,67,113,
188,16,764,796,69,121,
188,17,249,271,74,91,
188,18,422,462,75,104,
188,19,476,498,75,93,
188,20,585,605,75,89,
188,21,714,745,76,92,
188,22,1159,1191,82,96,
188,23,291,309,86,104,
188,24,323,345,90,125,
188,25,55,71,94,109,
188,26,192,215,94,108,
188,27,721,753,96,142,
188,28,368,493,97,150,
188,29,616,634,97,116,
188,30,1012,1054,97,127,
188,31,145,181,101,145,
188,32,1135,1160,101,115,
188,33,1166,1193,105,118,
188,34,568,613,109,146,
188,35,81,101,113,132,
188,36,952,1003,116,167,
188,37,1059,1082,117,136,
188,38,194,217,122,136,
188,39,1081,1144,125,158,
188,40,57,69,130,154,
188,41,355,367,130,156,
188,42,481,518,131,172,
188,43,1152,1168,132,152,
188,44,373,391,133,146,
188,45,1024,1047,133,146,
188,46,740,755,135,162,
188,47,613,629,136,152,
188,48,1215,1227,136,158,
188,49,129,152,137,159,
188,50,77,101,139,154,
188,51,422,443,142,171,
188,52,1173,1201,143,169,
188,53,33,48,146,167,
188,54,235,264,146,161,
188,55,845,862,147,166,
188,56,996,1030,148,164,
188,57,902,914,150,172,
188,58,295,350,152,175,
188,59,704,736,158,177,
188,60,954,986,184,198,
189,0,242,293,6,34,
189,1,609,629,7,23,
189,2,1089,1139,7,31,
189,3,142,168,8,43,
189,4,937,962,8,24,
189,5,477,509,9,46,
189,6,171,191,13,29,
189,7,82,118,14,35,
189,8,322,340,14,27,
189,9,903,922,14,27,
189,10,762,778,21,36,
189,11,436,466,23,40,
189,12,860,890,23,39,
189,13,806,821,29,45,
189,14,1206,1221,31,57,
189,15,581,614,34,75,
189,16,961,993,51,70,
189,17,163,182,59,82,
189,18,720,741,62,86,
189,19,270,312,64,89,
189,20,446,470,64,102,
189,21,777,814,64,84,
189,22,107,123,65,90,
189,23,473,497,72,92,
189,24,684,706,72,89,
189,25,1040,1080,76,95,
189,26,500,524,77,107,
189,27,68,83,78,98,
189,28,1110,1128,78,107,
189,29,763,778,79,100,
189,30,862,885,80,106,
189,31,219,253,90,122,
189,32,850,910,91,132,
189,33,784,809,92,103,
189,34,713,730,95,112,
189,35,519,541,96,111,
189,36,1194,1215,98,117,
189,37,375,396,99,115,
189,38,992,1010,102,124,
189,39,597,616,108,121,
189,40,1018,1036,110,131,
189,41,783,817,123,155,
189,42,537,558,128,145,
189,43,294,311,134,149,
189,44,448,471,140,161,
189,45,1072,1086,140,158,
189,46,648,672,147,173,
189,47,1097,1116,150,170,
190,0,1100,1123,5,30,
190,1,142,184,6,27,
190,2,211,262,6,16,
190,3,447,492,6,20,
190,4,651,674,6,27,
190,5,783,796,9,36,
190,6,15,35,12,27,
190,7,403,424,12,26,
190,8,928,962,12,27,
190,9,697,714,16,30,
190,10,273,301,17,31,
190,11,339,372,20,46,
190,12,493,514,26,47,
190,13,686,705,35,53,
190,14,1163,1181,35,48,
190,15,96,117,48,72,
190,16,595,843,52,156,
190,17,827,883,52,87,
190,18,531,554,60,74,
190,19,1125,1139,62,83,
190,20,25,47,68,83,
190,21,1061,1199,68,150,
190,22,383,470,69,129,
190,23,951,982,71,89,
190,24,178,261,79,117,
190,25,3,36,85,138,
190,26,831,857,92,110,
190,27,892,942,93,133,
190,28,556,576,96,112,
190,29,1166,1194,97,113,
190,30,53,77,99,126,
190,31,1204,1223,102,120,
190,32,650,669,106,120,
190,33,966,985,108,129,
190,34,993,1008,108,129,
190,35,517,539,109,134,
190,36,891,914,114,154,
190,37,25,103,118,173,
190,38,1208,1233,122,132,
190,39,307,329,123,157,
190,40,720,740,125,150,
190,41,128,153,129,157,
190,42,954,974,136,160,
190,43,401,423,138,166,
190,44,653,670,143,162,
190,45,789,802,146,166,
190,46,834,858,153,169,
190,47,499,523,155,167,
190,48,245,265,158,180,
191,0,135,156,5,21,
191,1,53,68,7,22,
191,2,322,336,57,75,
191,3,488,507,60,81,
191,4,1000,1023,62,77,
191,5,1085,1113,78,115,
191,6,19,48,79,105,
191,7,286,425,80,115,
191,8,503,536,87,103,
191,9,258,277,89,118,
191,10,635,649,92,110,
191,11,771,819,92,125,
191,12,100,126,93,117,
191,13,665,767,93,130,
191,14,871,886,96,135,
191,15,1173,1186,103,122,
191,16,1198,1239,106,127,
191,17,340,478,115,176,
191,18,582,625,122,142,
191,19,890,923,122,140,
191,20,783,866,123,177,
191,21,491,545,141,173,
191,22,152,173,142,153,
191,23,259,293,146,175,
191,24,723,738,150,165,
191,25,51,68,151,167,
191,26,202,223,152,169,
191,27,547,608,156,187,
191,28,965,984,157,172,
191,29,125,144,158,172,
191,30,354,378,162,174,
191,31,863,885,179,191,
192,0,528,549,7,24,
192,1,944,972,7,31,
192,2,723,744,12,34,
192,3,624,649,22,37,
192,4,780,798,53,66,
192,5,226,246,58,78,
192,6,404,421,66,81,
192,7,955,993,69,111,
192,8,7,24,70,90,
192,9,272,318,74,120,
192,10,1167,1196,83,100,
192,11,1136,1155,88,110,
192,12,244,268,92,106,
192,13,195,240,93,121,
192,14,1094,1130,98,114,
192,15,451,469,101,119,
192,16,1224,1238,107,131,
192,17,23,38,109,132,
192,18,670,733,117,140,
192,19,742,777,117,153,
192,20,1072,1087,117,134,
192,21,108,126,119,140,
192,22,554,615,119,197,
192,23,232,259,121,148,
192,24,1164,1200,122,147,
192,25,291,339,129,181,
192,26,1224,1242,133,160,
192,27,1052,1068,137,155,
192,28,504,519,139,155,
192,29,238,278,142,174,
192,30,1008,1033,144,173,
192,31,697,720,153,176,
192,32,1100,1113,156,176,
192,33,821,856,237,249,
192,34,782,814,238,249,
192,35,427,454,239,249,
192,36,462,493,239,249,
192,37,742,768,239,248,
193,0,1117,1150,5,30,
193,1,60,85,6,23,
193,2,283,319,6,27,
193,3,624,642,6,27,
193,4,902,940,6,26,
193,5,259,278,7,31,
193,6,1169,1191,7,18,
193,7,567,591,24,41,
193,8,424,443,25,43,
193,9,437,464,40,60,
193,10,837,853,51,67,
193,11,409,439,53,84,
193,12,178,197,57,74,
193,13,1147,1183,59,91,
193,14,281,305,61,72,
193,15,1217,1238,65,86,
193,16,570,587,66,81,
193,17,624,640,66,83,
193,18,792,841,70,120,
193,19,333,345,71,96,
193,20,851,876,71,81,
193,21,914,946,81,112,
193,22,1085,1107,84,111,
193,23,440,545,86,127,
193,24,1113,1153,87,118,
193,25,56,86,89,121,
193,26,994,1068,89,134,
193,27,200,222,91,113,
193,28,613,698,91,132,
193,29,740,776,94,126,
193,30,294,321,98,166,
193,31,716,733,99,116,
193,32,343,369,101,125,
193,33,381,398,101,121,
193,34,1223,1237,104,122,
193,35,227,244,110,132,
193,36,1059,1078,114,127,
193,37,111,141,121,154,
193,38,524,542,122,141,
193,39,1120,1135,127,164,
193,40,727,753,130,145,
193,41,860,879,131,154,
193,42,427,449,134,145,
193,43,239,255,138,156,
193,44,504,519,145,161,
193,45,188,209,147,160,
193,46,1131,1175,148,176,
193,47,976,999,150,170,
193,48,129,154,154,175,
193,49,1043,1065,156,173,
193,50,257,277,159,172,
193,51,1000,1017,165,179,
194,0,503,529,5,14,
194,1,7,32,6,19,
194,2,181,204,6,16,
194,3,322,347,6,29,
194,4,873,894,6,18,
194,5,135,153,7,21,
194,6,1090,1115,7,36,
194,7,469,493,17,45,
194,8,578,608,19,37,
194,9,409,425,21,39,
194,10,1154,1169,31,50,
194,11,164,182,55,84,
194,12,915,938,65,81,
194,13,277,314,66,94,
194,14,1105,1122,66,83,
194,15,29,51,72,104,
194,16,1128,1143,73,88,
194,17,96,118,76,111,
194,18,1028,1042,88,105,
194,19,801,836,90,149,
194,20,969,991,90,105,
194,21,413,447,92,122,
194,22,551,582,93,114,
194,23,625,643,94,130,
194,24,714,732,94,135,
194,25,578,597,96,129,
194,26,912,936,97,118,
194,27,466,481,99,119,
194,28,362,392,101,129,
194,29,1027,1075,109,145,
194,30,299,325,117,146,
194,31,829,853,117,147,
194,32,551,577,118,137,
194,33,481,498,119,133,
194,34,253,267,120,137,
194,35,71,96,122,141,
194,36,735,782,123,157,
194,37,505,526,125,142,
194,38,145,162,128,142,
194,39,1087,1109,128,142,
194,40,10,66,130,173,
194,41,339,363,132,155,
194,42,529,548,134,152,
194,43,91,118,137,170,
194,44,143,165,147,165,
194,45,945,974,152,169,
194,46,396,423,155,174,
194,47,1118,1149,158,174,
194,48,627,655,161,180,
195,0,716,741,7,23,
195,1,112,133,25,45,
195,2,314,333,39,75,
195,3,783,854,39,66,
195,4,170,216,42,89,
195,5,403,421,42,78,
195,6,769,784,48,68,
195,7,451,471,53,73,
195,8,613,642,53,110,
195,9,642,665,53,68,
195,10,351,379,58,91,
195,11,495,516,59,86,
195,12,14,32,62,80,
195,13,468,487,73,88,
195,14,90,111,75,91,
195,15,708,731,75,122,
195,16,282,309,78,103,
195,17,449,487,97,133,
195,18,984,1031,97,125,
195,19,8,65,99,126,
195,20,1045,1071,105,122,
195,21,1079,1102,106,131,
195,22,1127,1147,106,120,
195,23,843,877,109,140,
195,24,748,802,110,142,
195,25,225,252,111,125,
195,26,526,547,111,142,
195,27,390,416,113,161,
195,28,812,832,119,134,
195,29,58,75,120,139,
195,30,1120,1142,123,149,
195,31,977,1005,128,163,
195,32,574,609,129,156,
195,33,1181,1204,130,145,
195,34,226,249,134,148,
195,35,915,959,136,153,
195,36,643,666,139,165,
195,37,783,827,140,167,
195,38,680,698,141,162,
195,39,62,87,142,160,
195,40,1048,1065,152,167,
195,41,868,896,154,174,
195,42,1178,1204,159,175,
196,0,515,533,6,23,
196,1,1064,1083,6,27,
196,2,142,162,8,39,
196,3,674,708,8,66,
196,4,302,319,11,32,
196,5,559,577,14,35,
196,6,733,756,17,39,
196,7,23,36,48,85,
196,8,124,140,50,75,
196,9,817,834,52,69,
196,10,1036,1056,52,68,
196,11,885,902,56,83,
196,12,984,1000,65,81,
196,13,396,432,73,93,
196,14,222,245,74,102,
196,15,481,540,82,147,
196,16,832,845,84,102,
196,17,1166,1195,84,113,
196,18,1109,1133,85,107,
196,19,268,298,87,119,
196,20,113,133,88,111,
196,21,783,813,88,141,
196,22,1001,1032,88,106,
196,23,1195,1224,89,122,
196,24,142,204,91,127,
196,25,17,34,98,128,
196,26,744,776,103,130,
196,27,1134,1150,103,120,
196,28,295,330,106,120,
196,29,1039,1066,106,131,
196,30,81,96,119,141,
196,31,869,886,123,140,
196,32,518,535,127,144,
196,33,714,733,127,155,
196,34,1077,1091,131,148,
196,35,351,371,132,149,
196,36,248,264,141,166,
196,37,74,93,158,171,
196,38,198,229,159,178,
196,39,1194,1217,159,179,
196,40,151,169,161,175,
197,0,922,941,14,28,
197,1,499,1242,57,249,
197,2,140,235,63,121,
197,3,796,815,64,89,
197,4,501,552,66,106,
197,5,394,472,75,126,
197,6,274,319,80,167,
197,7,4,30,95,123,
197,8,391,423,138,221,
197,9,178,219,140,230,
197,10,71,94,157,177,
197,11,101,120,161,176,
197,12,318,344,164,181,
197,13,5,74,194,242,
197,14,420,449,212,243,
197,15,462,488,215,245,
198,0,639,657,44,66,
198,1,847,864,54,75,
198,2,543,603,61,88,
198,3,53,75,62,73,
